,Name,Artist,Released,RYM Rating,Genres,Descriptors,Language,Track listing,Colorscheme,Num_of_RYM_Ratings
0,Miami Memory,Alex Cameron,13 September 2019,3.39,"Pop Rock
Heartland Rock, Synthpop","satirical,  male vocals,  sexual,  melodic,  humorous,  bittersweet,  love,  introspective,  sentimental,  conscious",English,"['Stepdad', 'Miami Memory', 'Far From Born Again', 'Gaslight', 'Bad for the Boys', 'End Is Nigh', 'PC With Me', 'Divorce', 'Other Ladies', 'Too Far']","['#946e4a', '#735135', '#b89776', '#9d9a95', '#8a674b']",2205
0,Guild of the Asbestos Weaver,Alexander Tucker,23 August 2019,3.4,"Art Pop, Indie Rock, Minimal Wave
Synthpop, Psychedelic Folk, Drone","male vocals,  psychedelic",,"['Energy Alphas', 'Artificial Origin', 'Montag', 'Precog', 'Cryonic']","['#33a1ba', '#93ab93', '#6d1e00', '#927031', '#7b848b', '#6fb8c7', '#9b4419', '#c44729']",91
0,Kirk,DaBaby,27 September 2019,2.56,"Trap, Southern Hip Hop
Pop Rap","male vocals,  boastful,  energetic,  violence,  humorous,  crime,  urban",English,"['Intro', 'Off the Rip', 'Bop', 'Vibez', 'Pop Star', 'Gospel', 'iPhone', 'Toes', 'Really', 'Prolly Heard', 'Raw Shit', 'There He Go', 'XXL']","['#8b8b95', '#6e5b4d', '#744126', '#c2c7c7', '#ab9482', '#bcc0b8']",2503
0,Almost Free,FIDLAR,25 January 2019,2.51,"Alternative Rock, Garage Rock
Garage Punk, Indie Rock","male vocals,  alcohol,  drugs,  angry,  rebellious,  nihilistic,  party,  political",,"['Get Off My Rock', 'Can’t You See', 'By Myself', 'Flake', 'Alcohol', 'Almost Free', 'Scam Likely', 'Called You Twice', 'Nuke', 'Too Real', 'Kick', 'Thought. Mouth.', 'Good Times Are Over']","['#9f9794', '#684f4a', '#969ea6', '#8a8c98', '#b3aca6']",727
0,Encore,The Specials,1 February 2019,3.07,"2 Tone
Reggae, Spoken Word, Funk","political,  energetic,  male vocals,  conscious,  female vocals,  ominous,  sarcastic,  angry",English,"['Black Skinned Blue-Eyed Boys', 'B.L.M.', 'Vote for Me', 'The Lunatics', 'Breaking Point', 'Blam Blam Fever', '10 Commandments', 'Embarrassed by You', 'The Life and Times (Of a Man Called Depression)', 'We Sell Hope']","['#a6abae', '#c3c6c7', '#b9bcbd', '#6d7174']",275
0,What Chaos Is Imaginary,Girlpool,1 February 2019,3.05,"Indie Rock
Dream Pop, Shoegaze","male vocals,  female vocals,  noisy,  love,  bittersweet,  longing,  lush,  LGBT",English,"['Lucy’s', 'Stale Device', 'Where You Sink', 'Hire', 'Pretty', 'Chemical Freeze', 'All Blacked Out', 'Lucky Joke', 'Minute in Your Mind', 'What Chaos Is Imaginary', 'Hoax and the Shrine', 'Swamp and the Bay', 'Joseph’s Dad', 'Roses']","['#b2c0cd', '#867a6c', '#c9c0b7', '#adadad']",1176
0,"""Let's Rock""",The Black Keys,28 June 2019,2.84,"Garage Rock
Blues Rock, Boogie Rock, Psychedelic Rock, Garage Rock Revival","male vocals,  warm,  rhythmic,  melodic,  mellow,  uplifting,  summer,  energetic",English,"['Shine a Little Light', 'Eagle Birds', 'Lo / Hi', 'Walk Across the Water', 'Tell Me Lies', 'Every Little Thing', 'Get Yourself Together', 'Sit Around and Miss You', 'Go', 'Breaking Down', 'Under the Gun', 'Fire Walk With Me']","['#a2a0a1', '#e08bac', '#f4b0c9', '#745260']",1963
0,YU,Rosie Lowe,10 May 2019,3.07,"Neo-Soul, Synth Funk, Alternative R&B
Art Pop, Psychedelic Soul, Sophisti-Pop","female vocals,  warm,  soft,  nocturnal",English,"['Lifeline', 'The Way', 'Birdsong', 'Pharoah', 'Valium', 'Mango', 'ITILY', 'Little Bird', 'Royalty', 'Body / Blood', 'UEMM', 'Shoulder', 'Apologise']","['#b9ac9c', '#bb7c53', '#cb9068', '#c8b4ad']",142
0,Fishing for Fishies,King Gizzard & The Lizard Wizard,26 April 2019,3.27,"Boogie Rock, Psychedelic Pop
Psychedelic Rock, Roots Rock, Neo-Psychedelia","male vocals,  psychedelic,  nature,  playful,  quirky,  rhythmic,  concept album,  warm,  energetic,  conscious,  summer,  uncommon time signatures,  mellow,  aquatic",English,"['Fishing for Fishies', 'Boogieman Sam', 'The Bird Song', 'Plastic Boogie', 'The Cruel Millennial', 'Real’s Not Real', 'This Thing', 'Acarine', 'Cyboogie']","['#00a8c5', '#bfbfbd', '#ed432a', '#238eae', '#b7b5b6', '#737282']",6809
0,There Existed an Addiction to Blood,clipping.,18 October 2019,3.71,"Industrial Hip Hop, Horrorcore
Noise, Field Recordings, Dark Ambient, Experimental Hip Hop","noisy,  scary,  crime,  violence,  nocturnal,  disturbing,  paranormal,  male vocals,  vulgar,  suspenseful,  dark,  Halloween,  death,  atmospheric,  avant-garde,  urban,  ominous,  anxious,  aggressive,  mechanical,  nihilistic,  rhythmic,  pessimistic,  concept album,  heavy,  cold,  technical,  surreal,  futuristic",English,"['Intro', 'Nothing Is Safe', 'He Dead', 'Haunting (Interlude)', 'La mala ordina', 'Club Down', 'Prophecy (Interlude)', 'Run for Your Life', 'The Show', 'Possession (Interlude)', 'All in Your Head', 'Blood of the Fang', 'Story 7', 'Attunement', 'Piano Burning']","['#7c7c7c', '#7a7a7a', '#c0b595', '#bdbba2']",11764
0,LP5,Apparat,22 March 2019,3.12,"Ambient Pop, Electronic
Ambient, Art Pop, Glitch","melancholic,  atmospheric,  ethereal,  male vocals,  calm,  lush,  mellow,  introspective,  soothing",English,"['Voi_Do', 'Dawan', 'Laminar Flow', 'Heroist', 'Means of Entry', 'Brandenburg', 'Caronte', 'Eq_Break', 'Outlier', 'In Gravitas']","['#7e776f', '#aa9868', '#e19d6c', '#1e496b']",601
0,Angel's Pulse,Blood Orange,12 July 2019,3.24,"Alternative R&B
Neo-Soul, Ambient Pop, Hypnagogic Pop, Bedroom Pop, Experimental Hip Hop, Chillwave","calm,  atmospheric,  soothing,  introspective,  psychedelic,  melodic,  eclectic,  male vocals,  conscious,  optimistic,  drugs,  warm,  surreal,  melancholic,  bittersweet",English,"['I Wanna C U', 'Something to Do', 'Dark & Handsome', 'Benzo', 'Birmingham', 'Good for You', 'Baby Florence (Figure)', 'Gold Teeth', 'Berlin', 'Tuesday Feeling (Choose to Stay)', 'Seven Hours Part 1', 'Take It Back', 'Happiness', 'Today']","['#bdb3aa', '#938e8a', '#635538', '#9c9b97', '#baab9f', '#9ca3a7']",2249
0,Bobbie Gentry's The Delta Sweete Revisited,Mercury Rev,8 February 2019,2.89,"Alt-Country
Dream Pop, Chamber Pop","female vocals,  concept album",English,"['Okolona River Bottom Band', 'Big Boss Man', 'Reunion', 'Parchman Farm', ""Mornin' Glory"", 'Sermon', 'Tobacco Road', 'Penduli Pendulum', ""Jessye' Lisabeth"", 'Refractions', 'Courtyard', 'Ode to Billie Joe']","['#7b7a7a', '#9e9f99', '#867b5d', '#c7c298', '#7a7b7c', '#c3b8b2', '#716451']",417
0,Wave,Patrick Watson,18 October 2019,3.47,"Chamber Pop, Ambient Pop, Singer-Songwriter
Art Pop","ethereal,  melancholic,  melodic,  calm,  male vocals,  soothing,  atmospheric",English,"['Dream for Dreaming', 'The Wave', 'Strange Rain', 'Melody Noir', 'Broken', 'Turn Out the Lights', 'Wild Flower', 'Look at You', 'Drive', 'Here Comes the River']","['#d7cdb2', '#8881a0', '#a69dae', '#a19297', '#57545f', '#68618a']",300
0,The Competition,Lower Dens,6 September 2019,2.96,"Synthpop
New Wave","androgynous vocals,  melancholic,  introspective,  existential,  lush,  playful,  rhythmic,  LGBT",,"['Galapagos', 'Hand of God', 'Two Faced Love', 'Young Republicans', 'Real Thing', 'Buster Keaton', 'I Drive', 'Simple Life', 'Empire Sundown', 'Lucky People', 'In Your House']","['#9a8a95', '#bfabaa', '#c4b8b8', '#a39896', '#6b585c', '#95827c']",256
0,Ephyra,Woman's Hour,15 February 2019,2.8,Art Pop,,,[],"['#7a7a7a', '#969696', '#746351', '#a79a87']",42
0,The Brian Jonestown Massacre,The Brian Jonestown Massacre,15 March 2019,3.17,"Neo-Psychedelia, Psychedelic Rock
Paisley Underground","psychedelic,  mellow,  lethargic,  hypnotic,  melodic,  male vocals",English,"['Drained', 'Tombes oubliées', 'My Mind Is Filled With Stuff', 'Cannot Be Saved', 'A Word', 'We Never Had a Chance', 'To Sad to Tell You', 'Remember Me This', 'What Can I Say']","['#0060a7', '#7c838b', '#b0b4b5', '#b5cbe3', '#115d91', '#23779c']",451
0,Devour You,Starcrawler,11 October 2019,3.01,"Alternative Rock
Garage Rock, Punk Rock",energetic,English,"['Lizzy', 'Bet My Brains', 'Home Alone', 'No More Pennies', 'You Dig Yours', 'Toy Teenager', 'Hollywood Ending', 'She Gets Around', ""I Don't Need You"", 'Rich Taste', 'Born Asleep', 'Tank Top', 'Call Me a Baby']","['#bba4a7', '#b9bbb6', '#9c9992', '#887f7a', '#c68f7b']",75
0,Everyday Life,Coldplay,22 November 2019,3.03,"Art Pop, Art Rock
Pop Rock, Ambient Pop, Indie Folk","conscious,  eclectic,  male vocals,  lush,  sampling,  political,  passionate,  bittersweet,  mellow,  melancholic,  melodic,  sentimental,  spiritual,  warm,  concept album,  introspective,  epic,  existential,  poetic","English, French, Persian, Spanish","['Sunrise', 'Sunrise', 'Church', 'Trouble in Town', 'BrokEn', 'Daddy', 'WOTW / POTP', 'Arabesque', 'When I Need a Friend', 'Sunset', 'Guns', 'Orphans', 'Èkó', 'Cry Cry Cry', 'Old Friends', 'بني آدم', 'Champion of the World', 'Everyday Life']","['#959394', '#535152', '#989898', '#838383', '#6a6a6a']",3308
0,Power Chords,Mike Krol,25 January 2019,3.18,"Garage Rock, Power Pop, Slacker Rock
Garage Punk","melodic,  noisy,  male vocals,  raw,  breakup,  angry,  energetic,  lo-fi",English,"['Power Chords', ""What's the Rhythm"", 'An Ambulance', 'Little Drama', 'Left for Dead', 'Blue and Pink', 'I Wonder', 'Wasted Memory', 'Nothing to Yell About', 'Arrow in My Heart', 'The End']","['#9c9d9f', '#abaeaf', '#9d9183', '#7e7065', '#d3bbaf', '#8da4b6', '#57594c']",449
0,Outer Peace,Toro y Moi,18 January 2019,2.99,"Alternative R&B, Synth Funk, Synthpop
Funky House, Nu-Disco","male vocals,  rhythmic,  warm,  playful,  abstract,  summer,  quirky,  hypnotic,  futuristic,  sensual,  psychedelic,  eclectic",English,"['Fading', 'Ordinary Pleasure', 'Laws of the Universe', 'Miss Me', 'New House', 'Baby Drive It Down', 'Freelance', 'Who I Am', 'Monte Carlo', '50-50']","['#974132', '#959ca6', '#6a6287', '#b09d8f']",2707
0,Spring,Itasca,1 November 2019,2.82,"Contemporary Folk, Singer-Songwriter",female vocals,,[],"['#b7b7b7', '#8a8a8a', '#808080', '#4f717d', '#5b5b5b']",43
0,Brutalism,The Drums,5 April 2019,2.8,"Indie Pop, Synthpop
Jangle Pop, Post-Punk Revival, Indietronica, Bedroom Pop","love,  summer,  LGBT,  male vocals,  breakup",English,"['Pretty Cloud', 'Body Chemistry', '626 Bedford Avenue', 'Brutalism', 'Loner', 'I Wanna Go Back', 'Kiss It Away', 'Nervous', 'Blip of Joy']","['#cf8981', '#86dfe7', '#7dcbd5', '#ac9b87', '#ddae9c', '#a17b66', '#cbc0aa', '#c3a3a3', '#53b9bd', '#407c7c']",624
0,Free,Iggy Pop,6 September 2019,2.92,"Art Rock
Poetry, Ambient, Jazz, Spoken Word, Dark Jazz","male vocals,  atmospheric,  melancholic,  poetic,  romantic,  psychedelic,  pessimistic,  sombre,  abstract,  cryptic,  surreal",English,"['Free', 'Loves Missing', 'Sonali', 'James Bond', 'Dirty Sanchez', 'Glow in the Dark', 'Page', 'We Are the People', 'Do Not Go Gentle Into That Good Night', 'The Dawn']","['#acb4b6', '#535d5f', '#8b6e2c', '#a9966b']",972
0,Until the Tide Creeps In,Penelope Isles,12 July 2019,3.24,"Indie Pop, Slacker Rock, Dream Pop
Dream Pop, Surf Rock","psychedelic,  lush,  lo-fi,  dense",,"['Chlorine', 'Round', 'Not Talking', 'Underwater Record Store', 'Three', 'Gnarborne', 'Leipzig', 'Looking for My Eyes First', 'Cut Your Hair', 'Through the Garden']","['#a5a4af', '#936768', '#3a3f67', '#6e3f51']",142
0,Live - Sweating the Plague,Guided by Voices,7 July 2020,3.5,,,,[],[],1
0,Stunning Luxury,Snapped Ankles,1 March 2019,3.3,"Dance-Punk, Post-Punk
Minimal Synth, Synth Punk","anxious,  rhythmic,  male vocals,  energetic",English,"['Pestisound (Moving Out)', 'Tailpipe', 'Letter from Hampi Mountain', 'Rechargeable', 'Delivery Van', 'Three Steps to a Development', 'Skirmish in the Suburbs', 'Dial the Rings on a Tree', 'Drink and Glide', 'Dream and Formaldehyde']","['#c861b4', '#ea9fe2', '#d860c1', '#d546b2', '#c0bec5', '#bdb2be', '#cf2794']",502
0,Threads,Sheryl Crow,30 August 2019,3.11,"Singer-Songwriter
Roots Rock, Country Rock","male vocals,  female vocals,  melodic",English,"['Prove You Wrong', 'Live Wire', ""Tell Me When It's Over"", 'Story of Everything', 'Beware of Darkness', 'Redemption Day', 'Cross Creek Road', 'Everything Is Broken', 'The Worst', 'Lonely Alone', 'Border Lord', 'Still the Good Old Days', ""Wouldn't Want to Be Like You"", ""Don't"", ""Nobody's Perfect"", 'Flying Blind', 'For the Sake of Love']","['#6e5f4c', '#8e979c', '#b7c4ca', '#a8b6b7', '#8b9a9f', '#a9aaa2', '#f2dcb5']",112
0,Czarface Meets Ghostface,Czarface & Ghostface Killah,15 February 2019,3.05,"Boom Bap, East Coast Hip Hop, Hardcore Hip Hop
Abstract Hip Hop","violence,  crime,  humorous,  sampling,  urban,  male vocals,  boastful,  rhythmic,  energetic,  quirky,  abstract,  fantasy,  science fiction,  aggressive,  surreal,  paranormal,  ominous,  psychedelic,  lo-fi",English,"['Back at Ringside', 'Face Off', 'Iron Claw', 'Czarrcade ’87', 'Powers and Stuff', 'Masked Superstars', 'Morning Ritual', 'Super Soldier Serum', 'The King Heard Voices', 'Listen to the Color', 'Mongolian Beef', '(Post Credits Scene)']","['#4380bf', '#9ea1a6', '#80837c', '#912211', '#4984c8', '#f41e26', '#6d6e82', '#727c97', '#9394a9']",1580
0,Good Fruit,TEEN,1 March 2019,2.84,"Art Pop, Synthpop","female vocals,  melodic,  atmospheric",,"['Popular Taste', 'Ripe', 'Only Water', 'Radar', 'Connection', 'Luv 2 Luv', 'Shadow', 'Runner', 'Putney', 'Pretend']","['#848d8c', '#65262f', '#5a857c', '#79452f']",51
0,One of the Best Yet,Gang Starr,1 November 2019,3.45,"East Coast Hip Hop, Boom Bap
Conscious Hip Hop, Jazz Rap","urban,  male vocals,  conscious,  sampling,  rhythmic,  boastful,  bittersweet,  introspective",,"['The Sure Shot (Intro)', 'Lights Out', 'Bad Name', 'Hit Man', ""What's Real"", 'Keith Casim Elam (Interlude)', 'From a Distance', 'Family and Loyalty', 'Get Together', 'NYGz/GS 183rd (Interlude)', 'So Many Rappers', 'Business or Art', 'Bring It Back Here', 'One of the Best Yet (Big Shug Interlude)', 'Take Flight (Militia, Pt. 4)', 'Bless the Mic']","['#a3a6b7', '#8691a7', '#9fa8a7', '#68696e', '#b5b7b2', '#81939f']",1319
0,Romance,Camila Cabello,6 December 2019,2.37,"Pop, Contemporary R&B
Electropop, Dance-Pop","female vocals,  love,  romantic,  nocturnal,  bittersweet,  breakup,  passionate,  melodic,  atmospheric",English,"['Shameless', 'Living Proof', ""Should've Said It"", 'My Oh My', 'Señorita', 'Liar', 'Bad Kind of Butterflies', 'Easy', 'Feel It Twice', 'Dream of You', 'Cry for Me', 'This Love', 'Used to This', 'First Man']","['#8f857c', '#837e7b', '#6e3a2c', '#ca180e']",777
0,Hurts 2B Human,P!nk,26 April 2019,2.07,"Adult Contemporary
Electropop, Dance-Pop, Pop Rock","female vocals,  mellow,  melancholic,  melodic,  sad",English,"['Hustle', '(Hey Why) Miss You Sometime', 'Walk Me Home', 'My Attic', '90 Days', 'Hurts 2B Human', 'Can We Pretend', 'Courage', 'Happy', 'We Could Have It All', 'Love Me Anyway', 'Circle Game', 'The Last Song of Your Life']","['#cb4665', '#b57a40', '#8f1b30', '#012758', '#c17d7e', '#53452a', '#670c15', '#9c8e9f', '#646965', '#64857c']",384
0,Girl,Girl Ray,22 November 2019,2.92,"Indie Pop
Alternative R&B",,,"['Girl', 'Show Me More', 'Just Down the Hall', 'Because', 'Let It Go', 'Takes Time', 'Friend Like That', 'Keep It Tight', 'Go to the Top', 'Beautiful', 'Like the Stars']","['#b6a39c', '#bdb9a8', '#84151b', '#816456', '#82988c', '#ce2f33', '#71382f', '#585252']",101
0,Spirit Counsel,Thurston Moore,21 September 2019,3.43,"Post-Rock, Experimental Rock
Noise, Space Rock, Totalism, Drone, Noise Rock","repetitive,  instrumental,  noisy,  atmospheric,  melancholic,  uncommon time signatures,  ominous,  raw,  complex,  nocturnal,  dense,  improvisation,  hypnotic,  dark",,"['Alice Moki Jayne', '8 Spring Street', 'Galaxies']","['#88898d', '#584831', '#6e481b', '#be701e']",339
0,Lust for Youth,Lust for Youth,7 June 2019,3.23,"Synthpop, Alternative Dance
New Wave, Euro House, Ethereal Wave","rhythmic,  introspective,  male vocals,  bittersweet,  melancholic,  poetic,  passionate,  lush,  political,  atmospheric,  longing,  melodic,  sarcastic,  ethereal,  love,  sentimental,  anxious,  lonely,  energetic,  deadpan,  anthemic,  breakup,  female vocals",English,"['New Balance Point', 'Insignificant', 'Venus De Milo', 'Great Concerns', 'Fifth Terrace', 'Adrift', 'Imola', 'By No Means']","['#515da7', '#0e238c', '#7f8ac2', '#00158a']",480
0,I,Föllakzoid,1 August 2019,3.31,"Minimal Techno
Drone, Post-Rock","repetitive,  hypnotic,  instrumental,  atmospheric,  rhythmic,  mechanical,  space,  minimalistic,  ominous,  nocturnal",,"['I', 'II', 'III', 'IIII']","['#7a7a7a', '#cccccc']",481
0,The Big Day,Chance the Rapper,26 July 2019,1.27,"Pop Rap
Contemporary R&B, Conscious Hip Hop, Neo-Soul, Christian Hip Hop, Trap","Christian,  love,  male vocals,  summer,  optimistic,  happy,  sentimental,  conscious,  rhythmic,  uplifting,  religious,  introspective,  eclectic",English,"['All Day Long', 'Do You Remember', 'Eternal', 'Hot Shower', 'We Go High', 'I Got You (Always and Forever)', 'Photo Ops (Skit)', 'Roo', 'The Big Day', ""Let's Go on the Run"", 'Handsome', 'Big Fish', 'Ballin Flossin', '4 Quarters in the Black (Skit)', '5 Year Plan', 'Get a Bag', 'Slide Around', 'Sun Come Down', 'Found a Good One (Single No More)', 'Town on the Hill', 'Our House (Skit)', 'Zanies and Fools']","['#b67162', '#b8c0a9', '#b4b0ae', '#7a7a7a']",6693
0,From Out of Nowhere,Jeff Lynne's ELO,1 November 2019,3.07,"Pop Rock
Symphonic Rock","melodic,  male vocals",English,"['From Out of Nowhere', 'Help Yourself', 'All My Love', 'Down Came the Rain', 'Losing You', 'One More Time', 'Sci-Fi Woman', 'Goin’ Out on Me', 'Time of Our Life', 'Songbird']","['#7a7d90', '#9b9fa8', '#5d4847', '#948655']",453
0,Vol. 4 :: Slaves of Fear,HEALTH,8 February 2019,3.2,"Electro-Industrial, Electropop, Industrial Rock
EBM, Witch House","androgynous vocals,  futuristic,  rhythmic,  mechanical,  nocturnal,  martial,  heavy,  noisy,  ominous,  melodic,  apocalyptic,  energetic,  nihilistic,  melancholic,  atmospheric,  lonely,  anxious,  aggressive,  mysterious,  dissonant",English,"['Psychonaut', 'Feel Nothing', 'God Botherer', 'Black Static', 'Loss Deluxe', 'NC-17', 'The Message', 'Rat Wars', 'Strange Days (1999)', 'Wrong Bag', 'Slaves of Fear', 'Decimation']","['#e83f42', '#afb0ab', '#999288', '#868982']",1705
0,Lookout Low,Twin Peaks,13 September 2019,3.05,"Indie Rock
Americana",,English,"[""Casey's Groove"", 'Laid in Gold', 'Better Than Stoned', 'Unfamiliar Sun', 'Dance Through It', 'Lookout Low', 'Ferry Song', 'Under a Smile', 'Oh Mama', 'Sunken II']","['#999999', '#134874', '#6f6534', '#8e8830']",179
0,"Not Waving, But Drowning",Loyle Carner,19 April 2019,3.41,"UK Hip Hop, Jazz Rap, Neo-Soul
Boom Bap, Conscious Hip Hop","conscious,  calm,  sampling,  male vocals",English,"['Dear Jean', 'Angel', 'Ice Water', 'Ottolenghi', 'You Don’t Know', 'Still', 'It’s Coming Home?', 'Desoleil (Brilliant Corners)', 'Loose Ends', 'Not Waving, But Drowning', 'Krispy', 'Sail Away Freestyle', 'Looking Back', 'Carluccio', 'Dear Ben']","['#4a5358', '#59686d', '#666f74', '#8b8279']",1010
0,Everybody's Everything,Lil Peep,15 November 2019,2.27,"Emo Rap, Cloud Rap, Trap
Pop Rap, Trap","male vocals,  melancholic,  melodic,  drugs,  depressive,  lethargic,  nocturnal,  anthemic",English,"['Liar', 'AQUAFINA', 'RATCHETS', 'Fangirl', 'LA to London', 'Rockstarz', 'Text Me', 'PRINCESS', 'Moving On', 'Belgium', 'When I Lie', ""I've Been Waiting (Original Version)"", 'Live Forever', 'ghost boy', 'Keep My Coo', 'white tee', 'cobain', 'witchblades', 'walk away as the door slams (acoustic)']","['#8d8c88', '#c7b5ab', '#a07564', '#d7ad97', '#ca9b87', '#b0a098']",1453
0,Buoys,Panda Bear,8 February 2019,2.66,"Folktronica, Neo-Psychedelia, Psychedelic Folk
Psychedelic Pop","aquatic,  psychedelic,  minimalistic,  mellow,  male vocals,  melodic,  surreal,  hypnotic,  peaceful,  repetitive,  quirky,  lethargic,  calm,  optimistic,  rhythmic,  introspective,  sentimental",English,"['Dolphin', 'Cranked', 'Token', ""I Know I Don't Know"", 'Master', 'Buoys', 'Inner Monologue', 'Crescendo', 'Home Free']","['#c5c1be', '#4ea7e1', '#b4d9e9', '#fa849e', '#908e9b', '#fd5960', '#ac9695', '#376589', '#7a7c88', '#a1b4b8']",2455
0,Still on My Mind,Dido,8 March 2019,3.05,"Downtempo, Pop
Synthpop, Dance-Pop, Adult Contemporary","female vocals,  melancholic,  melodic,  atmospheric",English,"['Hurricanes', 'Give You Up', 'Hell After This', ""You Don't Need a God"", 'Take You Home', 'Some Kind of Love', 'Still on My Mind', 'Mad Love', 'Walking By', 'Friends', 'Chances', 'Have to Stay']","['#8e8f91', '#4990d2', '#385c6a', '#db3c52', '#4e7abb']",448
0,Fever Dream,Of Monsters and Men,26 July 2019,2.65,"Indie Pop, Pop Rock
Synthpop, Alt-Pop","energetic,  warm,  uplifting,  summer,  love,  male vocals,  melodic,  female vocals",English,"['Alligator', 'Ahay', 'Róróró', 'Waiting for the Snow', 'Vulture, Vulture', 'Wild Roses', 'Stuck in Gravity', 'Sleepwalker', 'Wars', 'Under a Dome', 'Soothsayer']","['#e14874', '#ea929e', '#c4acae', '#890026']",565
0,Inflorescent,Friendly Fires,16 August 2019,3.29,"Dance-Pop, Nu-Disco
Acid House, Funktronica, Garage House, Deep House, Balearic Beat","rhythmic,  tropical,  warm,  uplifting,  party,  male vocals,  energetic,  summer,  lush,  playful,  eclectic",English,"[""Can't Wait Forever"", 'Heaven Let Me In', 'Silhouettes', 'Offline', 'Sleeptalking', 'Kiss and Rewind', 'Love Like Waves', 'Lack of Love', 'Cry Wolf', 'Almost Midnight', 'Run the Wild Flowers']","['#7fcde3', '#6bfbe0', '#9eb1f6', '#aa94b8', '#928b7a', '#b6b9be']",460
0,A Dream Is U,Francis Lung,2 August 2019,2.97,"Indie Pop
Bedroom Pop","mellow,  male vocals,  melodic",English,"['I Wanna Live in My Dreams', '2 Real', 'Do Ya', 'Comedown', 'Unnecessary Love', 'A Dream Is U', 'I Do Believe in U', 'Up & Down', 'Invisible', 'The Lie']","['#b39492', '#bda5a7', '#d9bab8', '#755654']",38
0,Kind Heaven,Perry Farrell,7 June 2019,2.57,"Alternative Rock
Neo-Psychedelia, Hard Rock","manic,  male vocals",English,"['(Red, White, and Blue) Cheerfulness', 'Pirate Punk Politician', 'Snakes Have Many Hips', 'Machine Girl', 'One', 'Where Have You Been All My Life', 'More Than I Could Bear', 'Spend the Body', ""Let's All Pray for This World""]","['#e794a6', '#999883', '#c9bba1', '#918b7d', '#75778c', '#ac3c6e', '#765c5f']",80
0,4Real 4Real,YG,24 May 2019,2.5,"West Coast Hip Hop, Pop Rap, Trap
Gangsta Rap, Hyphy",male vocals,English,"['Hard Bottoms & White Socks', 'Bottle Service', 'In the Dark', 'Go Loko', 'Stop Snitchin', 'I Was on the Block', 'Keshia Had a Baby', 'Heart 2 Heart', 'Play Too Much', 'Do Not Disturb', 'Do Yo Dance', 'Her Story', 'My Last Words (Nipsey Tribute)', 'Stop Snitchin (Remix)']","['#c0c4c1', '#b6b3a2', '#a1a7a7', '#6f7a74', '#a0a9b0', '#3e525d']",859
0,Madame X,Madonna,14 June 2019,2.42,"Pop
Art Pop, Dance-Pop, Electropop, Contemporary R&B, Latin Pop, Alt-Pop","eclectic,  passionate,  political,  female vocals,  melodic,  bittersweet,  urban,  conscious,  protest,  rhythmic,  concept album,  quirky,  sexual,  surreal","English, Portuguese, Spanish","['Medellín', 'Dark Ballet', 'God Control', 'Future', 'Batuka', 'Killers Who Are Partying', 'Crave', 'Crazy', 'Come Alive', 'Faz gostoso', ""Bitch I'm Loca"", ""I Don't Search I Find"", 'I Rise']","['#7a7a7a', '#cccccc']",1611
0,Snaxx,Mndsgn,14 June 2019,3.27,"Wonky, Downtempo, Instrumental Hip Hop
Illbient, Neo-Psychedelia, Lo-Fi Hip Hop",mellow,English,"['Comethru', 'Spreads', 'Papayaberry', 'Hydration Station', 'Browneez', 'Sumdim', 'Over Ez', 'Deviled Eggs', 'Cashoos', 'Slappppp', 'Chips', 'Unnecessary', 'Snaxx w U', 'Ggardenn']","['#7a7a7a', '#cccccc']",228
0,This Is Not a Safe Place,Ride,16 August 2019,3.24,"Alternative Rock
Dream Pop, Shoegaze, Jangle Pop, Space Rock Revival","male vocals,  summer,  melodic,  bittersweet,  psychedelic,  noisy,  love,  atmospheric",English,"['R.I.D.E.', 'Future Love', 'Repetition', 'Kill Switch', 'Clouds of Saint Marie', 'Eternal Recurrence', 'Fifteen Minutes', 'Jump Jet', 'Dial Up', 'End Game', 'Shadows Behind the Sun', 'In This Room']","['#9d9d9d', '#6f6e6a', '#7eaf3c', '#b3b3b3']",1102
0,Beneath the Eyrie,Pixies,13 September 2019,2.83,"Alternative Rock
Gothic Rock, Gothic Country","male vocals,  dark,  death,  nocturnal,  melodic,  occult,  paranormal,  folklore,  melancholic,  breakup",English,"['In the Arms of Mrs. Mark of Cain', 'On Graveyard Hill', 'Catfish Kate', 'This Is My Fate', 'Ready for Love', 'Silver Bullet', 'Long Rider', 'Los surfers muertos', 'St. Nazaire', 'Bird of Prey', 'Daniel Boone', 'Death Horizon']","['#7a7a7a', '#b0b7b3', '#a19e95', '#b6b1ab']",1597
0,Let Love,Common,30 August 2019,3.0,"Conscious Hip Hop
Neo-Soul, Jazz Rap","male vocals,  mellow,  love,  conscious,  introspective",English,"['Good Morning Love', 'HER Love', ""Dwele's Interlude"", 'Hercules', 'Fifth Story', 'Forever Your Love', 'Leaders (Crib Love)', 'Memories of Home', 'Show Me That You Love', 'Fancy Free Future Love', 'God Is Love']","['#b0a59e', '#8ea2a1', '#909088', '#92805c']",513
0,Tutti,Cosey Fanni Tutti,8 February 2019,3.24,"Post-Industrial
Dark Ambient, Ambient Techno","hypnotic,  dark,  atmospheric,  rhythmic,  mechanical,  suspenseful,  cold,  mysterious,  repetitive",,"['Tutti', 'Drone', 'Moe', 'Sophic Ripple', 'Split', 'Heliy', 'En', 'Orenda']","['#7b8483', '#aeaeb0', '#7a7a7a']",667
