,Name,Artist,Released,RYM Rating,Genres,Descriptors,Language,Track listing,Colorscheme,Num_of_RYM_Ratings
0,Powerhouse,Planningtorock,9 November 2018,2.68,"Art Pop, Indietronica
Electropop",,,"['Wounds', 'Transome', 'Dear Brother', 'Somethings More Painful Than Others', 'Much to Touch', 'Jam of Finland', 'Non Binary Femme', 'Piece of My Mind', 'Beulah Loves Dancing', 'Powerhouse']","['#a49f9b', '#6a620f', '#a6a169', '#ccbfcc']",110
0,Virgin Passwords,Brian Miller & Kevin Shields / Pump Kinn & DonBrian MillerKevin ShieldsPump Kinn,2007,,,,,"['Brian Miller & Kevin Shields - Noise Like Weight', ""Brian Miller & Kevin Shields - Ain't Never Been Down With OPP"", 'Brian Miller & Kevin Shields - Virgin Mafia', 'Pump Kinn & Don - [untitled]']","['#7e994a', '#3c6521', '#5c7d2c', '#978e53', '#9fb549', '#a8b07d', '#215300', '#25630e', '#aeb95b', '#4a7428']",
0,Rare Birds,Jonathan Wilson,2 March 2018,3.21,"Soft Rock, Singer-Songwriter
Piano Rock, Heartland Rock, Neo-Psychedelia","melodic,  mellow,  soothing,  introspective,  male vocals,  soft,  warm,  bittersweet,  psychedelic,  complex,  passionate,  dense",English,"['Trafalgar Square', 'Me', 'Over the Midnight', ""There's a Light"", 'Sunset Blvd', 'Rare Birds', '49 Hairflips', 'Miriam Montague', 'Loving You', 'Living With Myself', 'Hard to Get Over', 'Hi Ho the Righteous', 'Mulholland Queen']","['#9d91a9', '#b375b4', '#798ecf', '#aaacab', '#9fb0de', '#1b3db9', '#0c2275', '#b7bac1']",299
0,The Anteroom,How to Dress Well,18 October 2018,3.35,"Art Pop, Alternative R&B
Ambient Pop, Post-Industrial, Glitch Pop, Epic Collage","introspective,  ethereal,  melancholic,  male vocals,  poetic,  cold,  nihilistic,  bittersweet,  psychedelic,  ominous,  passionate,  rhythmic,  atmospheric,  melodic,  sensual",English,"['Humans Disguised as Animals | Nonkilling 1', 'Body Fat', 'False Skull 7', 'Nonkilling 3 | The Anteroom | False Skull 1', 'Vacant Boat', 'Nonkilling 13 | Ceiling for the Sky', 'A Memory, the Spinning of a Body | Nonkilling 2', 'Nonkilling 6 | Hunger', 'July 13 No Hope No Pain', 'Love Means Taking Action', 'Brutal | False Skull 5', 'False Skull 12', 'Nothing']","['#7a7a7a', '#cccccc']",448
0,KOD,J. Cole,20 April 2018,2.51,"Conscious Hip Hop
Trap, Jazz Rap, Pop Rap, Political Hip Hop","drugs,  conscious,  male vocals,  introspective,  urban,  alcohol,  lethargic,  rhythmic,  concept album,  political,  sampling",English,"['Intro', 'KOD', 'Photograph', 'The Cut Off', 'ATM', 'Motiv8', ""Kevin's Heart"", 'BRACKETS', 'Once an Addict (Interlude)', 'FRIENDS', 'Window Pain (Outro)', '1985 (Intro to ""The Fall Off"")']","['#4c2969', '#88226c', '#d52029', '#8f8882', '#e76c26', '#898d99', '#786835', '#b3b7b8', '#9ebea9']",6923
0,Superorganism,Superorganism,2 March 2018,3.22,"Indietronica, Neo-Psychedelia, Glitch Pop
Indie Pop, Electropop","playful,  quirky,  summer,  deadpan,  psychedelic,  female vocals,  abstract,  sampling,  sarcastic,  dense,  apathetic,  alienation,  melodic,  warm,  aquatic",English,"[""It's All Good"", 'Everybody Wants to Be Famous', 'Nobody Cares', 'Reflections on the Screen', 'SPRORGNSM', 'Something for Your M.I.N.D.', ""Nai's March"", 'The Prawn Song', 'Relax', 'Night Time']","['#055a45', '#588e43', '#67bc67', '#82a932']",3403
0,Closer Apart,Okzharp & Manthe Ribane,6 July 2018,2.89,"UK Bass, Art Pop
Alternative R&B, Gqom, Trap [EDM], Future Garage",,,"['W U @', 'Make U Blue', 'Why U in My Way', 'Zagga', 'Never Say Never', 'Never Thought', 'Blue Tigers', 'Time Machine', 'Tide', 'Kubona', 'Theletsa', 'Dun', 'Treasure Erasure']","['#aaa494', '#c1bfa8', '#625a4d', '#978883', '#7f7454']",114
0,Last Night All My Dreams Came True,"Wild Beasts
Domino Documents",16 February 2018,3.51,"Art Pop, Synthpop, Indie Pop","male vocals,  atmospheric,  rhythmic,  melodic,  sensual",English,"['Wanderlust', 'Big Cat', 'A Simple Beautiful Truth', '2BU', 'Bed of Nails', 'Hooting & Howling', 'This Is Our Lot', 'He the Colossus', ""The Devil's Palace"", 'Alpha Female', 'Get My Bang', ""All the King's Men"", 'Celestial Creatures']","['#c8b7a5', '#8c827a', '#974b33', '#bab8b4', '#a09383', '#ddb089']",81
0,Minus Solos,Daniel Blumberg,2018,,,,English,"['Terry Day - Tummy (Used to Be Older) - Bamboo Pipes and Balloons', 'Billy Steiger - Bitter (The Fuse) - Violin', 'Zed (Permanent) - Steinberger Guitar and Vocals', 'Jim White - Laid Out (Stacked) - Drums', 'Ute Kanngiesser - Bomb Unravelled (The Bomb) - Cello', 'Seymour Wright - Wright Knee (Madder) - Alto Saxophone', 'Tom Wheatley - Contra-band (Minus) - Double Bass']",[],
0,Lo Moon,Lo Moon,23 February 2018,3.05,"Art Pop, Dream Pop
Ambient Pop","love,  melodic,  mellow,  male vocals,  sensual,  nocturnal,  atmospheric,  rhythmic,  melancholic,  ethereal",English,"['This Is It', 'Loveless', 'The Right Thing', 'Thorns', 'Tried to Make You My Own', 'My Money', 'Real Love', 'Camouflage', 'Wonderful Life', 'All In']","['#8eabbd', '#898d8e', '#95542a']",191
0,Art of Doubt,Metric,21 September 2018,3.39,"Indie Rock
Synthpop, New Wave, Post-Punk Revival, Alternative Dance","female vocals,  anxious,  energetic,  atmospheric,  melancholic,  rhythmic,  melodic",English,"['Dark Saturday', 'Love You Back', 'Die Happy', 'Now or Never Now', 'Art of Doubt', 'Underline the Black', 'Dressed to Suppress', 'Risk', 'Seven Rules', 'Holding Out', 'Anticipate', 'No Lights on the Horizon']","['#7a7a7a', '#7b7b7b', '#8ab7b4', '#a2e6db']",796
0,The Now Now,Gorillaz,29 June 2018,3.07,"Electropop, Synthpop
Synth Funk, Neo-Psychedelia, Synthpop, Chillwave, Art Pop","male vocals,  summer,  warm,  mellow,  longing,  melodic,  rhythmic,  lush,  bittersweet,  introspective,  optimistic,  psychedelic,  surreal",,"['Humility', 'Tranz', 'Hollywood', 'Kansas', 'Sorcererz', 'Idaho', 'Lake Zurich', 'Magic City', 'Fire Flies', 'One Percent', 'Souk Eye']","['#95928b', '#75d3db', '#84d6e4', '#535b5d', '#b4bbb3', '#61928e', '#888981', '#e63190']",78
0,A Million and One,My Brightest Diamond,23 November 2018,2.92,"Electropop, Art Pop, Indietronica
Synthpop","female vocals,  mechanical,  futuristic",English,"[""It's Me on the Dance Floor"", 'Rising Star', 'Another Chance', 'Champagne', 'You Wanna See My Teeth', 'A Million Pearls', 'Sway', 'Supernova', 'Mother', 'White Noise']","['#7f8382', '#7c817b', '#c8a190', '#9d440c']",109
0,Resistance Is Futile,Manic Street Preachers,13 April 2018,2.9,"Alternative Rock, Pop Rock
Power Pop, Glam Rock","male vocals,  melancholic,  melodic,  energetic",English,"['People Give In', 'International Blue', 'Distant Colours', 'Vivian', 'Dylan & Caitlin', 'Liverpool Revisited', 'Sequels of Forgotten Wars', 'Hold Me Like a Heaven', 'In Eternity', 'Broken Algorithms', 'A Song for the Sadness', 'The Left Behind']","['#544d47', '#bf9887', '#a69790', '#acaaa6']",611
0,Zebra,Yello,17 October 1994,3.26,"Electro-Disco
Synthpop","rhythmic,  mellow,  energetic",,"['Suite 909', 'How How', 'Night Train', 'Do It', ""I... I'm In Love"", 'S. A. X.', 'Fat Cry', 'Tremendous Pain', 'Move Dance Be Born', 'The Premic (How How)', 'Poom Shanka']","['#8d8b8c', '#a4a4a4', '#b1b1b1', '#7c7a7b']",228
0,Pretty Together,Sloan,16 October 2001,3.32,"Power Pop, Alternative Rock
Jangle Pop, Indie Pop",male vocals,English,"['If It Feels Good Do It', 'In the Movies', 'The Other Man', 'Dreaming of You', 'Pick It Up and Dial It', 'The Great Wall', 'The Life of a Working Girl', 'Never Seeing the Ground for the Sky', ""It's in Your Eyes"", ""Who You Talkin' To?"", 'I Love a Long Goodbye', 'Are You Giving Me Back My Love', 'Your Dreams Have Come True']","['#d47616', '#66a1e7', '#bf561f', '#602a1e', '#8a8685', '#774e16', '#e0951e']",251
0,Oxnard,Anderson .Paak,16 November 2018,3.73,"West Coast Hip Hop, Neo-Soul, Funk
Jazz Rap, Synth Funk, Contemporary R&B","sexual,  boastful,  male vocals,  urban,  rhythmic,  summer,  party,  sampling,  warm,  hedonistic,  playful,  eclectic",,"['The Chase', 'Headlow', 'Tints', 'Who R U?', '6 Summers', 'Saviers Road', 'Smile / Petty', 'Mansa Musa', ""Brother's Keeper"", 'Anywhere', 'Trippy', 'Cheers', 'Sweet Chick [bonus track]', 'Left to Right [bonus track]']","['#c2bcb0', '#64615c', '#819ea4', '#9ba0a4']",36
0,The Prophet Speaks,Van Morrison,7 December 2018,2.97,"Rhythm & Blues, Soul Jazz
Vocal Jazz",male vocals,English,"['Gonna Send You Back to Where I Got You From', 'Dimples', 'Got to Go Where the Love Is', 'Laughin’ and Clownin', '5 am Greenwich Mean Time', 'Gotta Get You Off My Mind', 'Teardrops', 'I Love the Life I Live', 'Worried Blues / Rollin’ and Tumblin', 'Ain’t Gonna Moan No More', 'Love is a Five Letter Word', 'Love is Hard Work', 'Spirit Will Provide', 'The Prophet Speaks']","['#cbcbcb', '#a49fa3', '#f67100', '#b9b8b3', '#888983', '#536768', '#b8a2a0', '#8ac6e2', '#ecc491', '#ffb870']",154
0,Render Another Ugly Method,Mothers,7 September 2018,3.08,"Indie Rock, Post-Punk, Math Pop
Slowcore, Experimental Rock, Math Rock","female vocals,  deadpan,  uncommon time signatures,  cryptic,  sombre,  cold,  mechanical",,"['Beauty Routine', 'Pink', '""It Is a Pleasure to Be Here""', 'Blame Kit', 'Baptist Trauma', 'Western Medicine', 'Circle Once', 'Mutual Agreement', 'Mother and Wife', 'Wealth Center / Risk Capital', 'Fat Chance']","['#5c5a4e', '#b3b8bb', '#a79c99', '#5f7583', '#8c8362', '#8c9b9e', '#aca7a2', '#9fa59b', '#aaa39b', '#c2bc82']",299
0,Myths 003,Dungen & Woods,16 March 2018,3.17,"Psychedelic Rock
Folk Rock","mellow,  calm,  peaceful,  summer,  psychedelic","English, Swedish","['Loop', 'Turn Around', 'Marfa Sunset', 'Morning Myth', 'Jag ville va kvar', 'Saint George', 'Just for the Taste']","['#aca099', '#b2a1a7', '#7a7a7a']",221
0,Yours to Keep,"Albert Hammond, Jr.",9 October 2006,3.31,"Indie Pop, Post-Punk Revival
Indie Rock, Indie Folk, Sunshine Pop","melancholic,  male vocals,  playful,  bittersweet,  melodic,  energetic,  happy,  urban,  summer,  rhythmic",English,"['Cartoon Music for Superheroes', 'In Transit', 'Everyone Gets a Star', 'Bright Young Thing', 'Blue Skies', '101', 'Call an Ambulance', 'Scared', 'Holiday', 'Hard to Live in the City']","['#c7bc98', '#f6d48c', '#665635', '#a19c41', '#7a713a', '#989397', '#b3ac42', '#6b613e', '#cfcdb6', '#efe1b4']",1017
0,The Sound of Music,Laibach,23 November 2018,3.31,"Post-Industrial, Art Rock
Show Tunes, Satire, Martial Industrial","satirical,  male vocals","English, Korean","['The Sound of Music', ""Climb Ev'ry Mountain"", 'Do-Re-Mi', 'Edelweiss', 'My Favorite Things', 'Lonely Goatherd', 'Sixteen Going on Seventeen', 'So Long, Farewell', 'Maria / Korea', 'Arirang', 'The Sound of Gayageum', 'Welcome Speech']","['#61594e', '#b0aca7', '#b2a9ac', '#9d8b63']",290
0,Mountain Man & Cindy,"Peter, Sue & Marc",1977,4.0,,,,[],"['#acaea5', '#cbb198', '#b0947f', '#b7b5a6', '#6c5e44', '#9c8d86', '#b2aa97']",1
0,Mulberry Violence,Trevor Powers,17 August 2018,3.25,"Glitch Pop, Art Pop
Ambient Pop, Post-Industrial, Dark Jazz","cryptic,  cold,  mysterious,  ominous,  bittersweet,  mechanical,  surreal,  nocturnal,  dark",English,"['XTQ Idol', 'Dicegame', ""Pretend It's Confetti"", 'Clad in Skin', 'Playwright', 'Film It All', 'Squelch', 'Ache', 'Plaster Saint', 'Common Hoax']","['#cccccc', '#c80c1b', '#bf0008', '#dc6e77', '#d3b0b4']",291
0,Big Red Machine,Big Red Machine,31 August 2018,3.1,"Art Pop
Indietronica, Indie Folk, Folktronica","male vocals,  sentimental,  repetitive,  mellow,  abstract,  autumn",English,"['Deep Green', 'Gratitude', 'Lyla', 'Air Stryp', 'Hymnostic', 'Forest Green', 'OMDB', 'People Lullaby', ""I Won't Run from It"", 'Melt']","['#7a7a7a', '#b9a37c', '#cf5900', '#9d5300']",929
0,Marble Skies,Django Django,26 January 2018,2.96,"Indie Pop
Neo-Psychedelia","psychedelic,  melodic,  existential,  uplifting,  optimistic,  party,  male vocals,  energetic,  rhythmic",English,"['Marble Skies', 'Surface to Air', 'Champagne', 'Tic Tac Toe', 'Further', 'Sundials', 'Beam Me Up', 'In Your Beat', 'Real Gone', 'Fountains']","['#bac0ba', '#f68db8', '#7b807c', '#9a6174', '#a0a4a3', '#9f8e98', '#a0352f']",583
0,Marauder,Interpol,24 August 2018,2.86,"Post-Punk Revival
Alternative Rock","male vocals,  bittersweet,  melancholic,  dark,  urban,  energetic,  rhythmic,  introspective,  anxious,  melodic,  dense,  nocturnal,  sombre,  raw,  passionate,  noisy,  love,  cryptic",English,"['If You Really Love Nothing', 'The Rover', 'Complications', 'Flight of Fancy', 'Stay in Touch', 'Interlude 1', 'Mountain Child', 'NYSMAW', 'Surveillance', 'Number 10', ""Party's Over"", 'Interlude 2', 'It Probably Matters']","['#95a3a4', '#aaaca0', '#abab9f', '#6d6b5f', '#bfbfb7']",2873
0,'77 '78 '79,The Bollock Brothers,5 November 2001,3.0,New Wave,,English,"['Midnight Moses', ""Can't Explain"", 'Rock & Roll', ""Count Dracula (Where's Ya Troosers)"", 'Did You No Wrong', 'Wipe Out', 'Day Tripper', 'Satellite']","['#5e5238', '#cd9b68', '#e8d3b8', '#a4a995', '#a96040', '#887f62', '#c38465']",1
0,Geography,Tom Misch,6 April 2018,3.27,"Neo-Soul, Jazz-Funk
Jazz Rap, Acid Jazz, Contemporary R&B","party,  melodic,  male vocals,  nocturnal,  love,  urban,  longing,  romantic,  rhythmic",English,"['Before Paris', 'Lost in Paris', 'South of the River', 'Movie', 'Tick Tock', 'It Runs Through Me', ""Isn't She Lovely"", 'Disco Yes', 'Man Like You', 'Water Baby', ""You're on My Mind"", 'Cos I Love You', ""We've Come So Far""]","['#b0a2af', '#aeb1a5', '#858688', '#9ea498']",908
0,Rainier Fog,Alice in Chains,24 August 2018,3.45,"Alternative Metal, Grunge
Alternative Rock","male vocals,  dark,  melodic,  sombre,  heavy,  introspective",,"['The One You Know', 'Rainier Fog', 'Red Giant', 'Fly', 'Drone', 'Deaf Ears Blind Eyes', 'Maybe', 'So Far Under', 'Never Fade', 'All I Am']","['#8d8f8c', '#9c9992', '#bdbdbc', '#55554d']",26
0,Shawn Mendes,Shawn Mendes,25 May 2018,2.42,"Pop
Folk Pop, Contemporary R&B, Dance-Pop","male vocals,  love,  lush,  melodic,  warm,  mellow,  romantic,  passionate,  longing,  bittersweet,  eclectic",English,"['In My Blood', 'Nervous', 'Lost in Japan', 'Where Were You in the Morning?', 'Like to Be You', ""Fallin' All in You"", 'Particular Taste', 'Why', 'Because I Had You', 'Queen', 'Youth', 'Mutual', 'Perfectly Wrong', ""When You're Ready""]","['#b1a996', '#c7ac99', '#918380', '#a36e46', '#615837']",878
0,Love Is Dead,CHVRCHES,25 May 2018,2.77,"Synthpop, Electropop
Dance-Pop, Synthwave","female vocals,  energetic,  love,  melodic,  passionate,  sentimental,  breakup,  melancholic,  bittersweet,  anthemic,  rhythmic",English,"['Graffiti', 'Get Out', 'Deliverance', 'My Enemy', 'Forever', 'Never Say Die', 'Miracle', 'Graves', 'Heaven / Hell', ""God's Plan"", 'Really Gone', 'II', 'Wonderland']","['#7c7d7a', '#ef69a4', '#f27fe7', '#1fd4ff', '#dc68cb', '#b75d9a', '#bd59cb', '#a0378b', '#e96fd2', '#c461b1']",2701
0,Ella Mai,Ella Mai,12 October 2018,2.99,Contemporary R&B,"female vocals,  love,  rhythmic,  urban,  melodic,  passionate",English,"['Emotion', 'Good Bad', 'Dangerous', 'Sauce', 'Whatchamacallit', 'Cheapshot', 'Shot Clock', ""Boo'd Up"", 'Everything', 'Own It', 'Run My Mouth', 'Gut Feeling', 'Trip', 'Close', 'Easy', 'Naked [bonus track]']","['#ac918a', '#8c3f35', '#5d4847', '#897f7d', '#ac8b86', '#83726b', '#e3aaa3']",404
0,Vessel of Love,Lindy Hearne,1982,2.58,,,,[],"['#9f8d83', '#c3cac9', '#5d767a', '#9ca398']",2
0,New Material,Preoccupations,23 March 2018,3.13,"Post-Punk
Coldwave, Post-Industrial","cold,  dark,  pessimistic,  male vocals,  mechanical,  nocturnal,  rhythmic,  sombre,  melancholic,  atmospheric,  self-hatred,  existential,  anxious,  nihilistic,  repetitive,  alienation,  passionate,  depressive",English,"['Espionage', 'Decompose', 'Disarray', 'Manipulation', 'Antidote', 'Solace', 'Doubt', 'Compliance']","['#adadad', '#8f918e', '#b4b4b4', '#6b6b6b', '#a9a9a9']",2088
0,Resistance Is Futile,Steve Coleman and Five Elements,2 April 2002,3.8,"Jazz-Funk, Jazz, Modern Creative",,,"['Set 1: Abundance (Fullness)', 'Wheel of Nature', 'Beyond All We Know', '9 to 5', 'Change the Guard', 'Ah-Leu-Cha', 'Law of Balance / Figit Time', 'Set 2: The Wanderer', 'Resistance Is Futile (Limitation)', 'Hits / Straight No Chaser', 'Easy Living', 'Urban', 'Flint', 'Pad Thai', 'Straight Ahead', 'Reflex']","['#b5b8af', '#949492', '#c6c4c7', '#bcbeb9']",35
0,American Utopia,David Byrne,9 March 2018,3.02,"Art Pop
Alternative Dance, Electronic","male vocals,  quirky,  optimistic,  melodic,  playful,  humorous,  sarcastic,  urban,  political,  satirical,  alienation,  eclectic,  conscious,  abstract,  party,  rhythmic,  summer",English,"['I Dance Like This', 'Gasoline and Dirty Sheets', 'Every Day Is a Miracle', ""Dog's Mind"", 'This Is That', ""It's Not Dark Up Here"", 'Bullet', 'Doing the Right Thing', ""Everybody's Coming to My House"", 'Here']","['#c2c5c4', '#b56463', '#959998', '#6b402f', '#9e5624', '#babebf', '#c1c5c4', '#8f7e86', '#787c7b', '#aea2a2']",1942
0,No Sounds Are Out of Bounds,The Orb,22 June 2018,2.88,"Ambient Dub, Ambient House
Field Recordings, Downtempo","sampling,  playful,  female vocals,  eclectic",English,"['The End of the End', 'Wish I Had a Pretty Dog', 'Rush Hill Road', 'Pillow Fight @ Shag Mountain', 'Isle of Horns', 'Wolfbane', 'Other Blue Worlds', 'Doughnuts Forever', 'Drift', 'Easy on the Onions', 'Ununited States', 'Soul Planet']","['#7d7d7d', '#7a7b7a', '#7a9faa', '#7eb9cb']",181
0,Panic Blooms,Black Moth Super Rainbow,4 May 2018,3.14,"Neo-Psychedelia, Indietronica
Hypnagogic Pop, Psychedelic Pop","atmospheric,  melodic,  androgynous vocals,  melancholic,  psychedelic,  surreal,  calm,  bittersweet,  soft,  lethargic,  mellow,  depressive,  winter,  summer",English,"['Panic Blooms', ""Baby's in the Void"", 'Rip on Through', 'One More Ear', 'Bad Fuckin Times', 'New Breeze', 'Aerosol Weather', 'June July 28', 'Bottomless Face', 'Permanent Hole', 'To the Beat of a Creeper', 'We Might Come Back', 'Harmlessly', 'Backwash', 'Sunset Curses', 'Mr No One']","['#b8b4a0', '#9c9d8b', '#c0b9a8', '#7aced0', '#92693d', '#5f5635', '#bd4745', '#d5a39c', '#aa9776']",723
0,The Deconstruction,Eels,6 April 2018,3.39,"Indie Pop, Singer-Songwriter
Chamber Pop","male vocals,  melancholic,  bittersweet,  mellow,  sombre,  introspective",,"['The Deconstruction', 'Bone Dry', 'The Quandary', 'Premonition', 'Rusty Pipes', 'The Epiphany', 'Today Is the Day', 'Sweet Scorched Earth', 'Coming Back', 'Be Hurt', 'You Are the Shining Light', 'There I Said It', 'Archie Goodnight', 'The Unanswerable', 'In Our Cathedral']","['#cac8be', '#e45d97', '#b29699', '#fe79b0', '#b77a8c', '#d84d88']",16
0,Violence,Editors,9 March 2018,2.81,"Synthpop, Alternative Rock, Indie Pop
New Wave, Post-Punk Revival, Indietronica","melodic,  anthemic,  male vocals,  political,  love,  anxious,  sentimental,  dark,  energetic,  passionate,  eclectic,  rhythmic,  melancholic",English,"['Cold', 'Hallelujah (So Low)', 'Violence', 'Darkness at the Door', 'Nothingness', 'Magazine', 'No Sound but the Wind', 'Counting Spooks', 'Belong']","['#a49b96', '#918986', '#756e52', '#bf986d']",649
0,Spencer Sings the Hits,Jon Spencer,29 July 2018,3.23,"Punk Blues, Garage Rock
Noise Rock, Garage Punk",,English,"['Do the Trash Can', 'Fake', 'Overload', 'Time 2 Be Bad', 'Ghost', 'Beetle Boots', 'Hornet', 'Wilderness', 'Love Handle', 'I Got the Hits', 'Alien Humidity', 'Cape']","['#b0b1a8', '#9d9e99', '#acaba7', '#5f605b']",84
0,The Pains of Growing,Alessia Cara,30 November 2018,2.77,"Contemporary R&B, Alt-Pop, Pop
Pop Soul, Electropop, Singer-Songwriter","female vocals,  introspective,  bittersweet,  sentimental",English,"['Growing Pains', 'Not Today', ""I Don't Want To"", '7 Days', 'Trust My Lonely', 'Wherever I Live', 'All We Know', 'A Little More', 'Comfortable', 'Nintendo Game', 'Out of Love', 'Girl Next Door', 'My Kind', 'Easier Said', 'Growing Pains (Reprise)']","['#a78c45', '#c09c68', '#dbb36e', '#9d741a', '#e8cc83', '#aea2ae', '#ead09d', '#90631f', '#62704f', '#6f5111']",285
0,Halloween: Original Motion Picture Soundtrack,"John Carpenter, Cody Carpenter & Daniel Davies",19 October 2018,4.0,"Film Score, Horror Synth, Dark Ambient, Halloween Music
Synthwave, Progressive Electronic","hypnotic,  mysterious,  repetitive,  scary,  minimalistic,  atmospheric,  disturbing,  ominous,  apocalyptic,  infernal,  nocturnal,  dark,  Halloween,  epic,  suspenseful,  cold,  instrumental,  dissonant,  mechanical,  melancholic,  futuristic,  sombre,  death,  violence",,"['Intro', 'Halloween Theme', ""Laurie's Theme"", 'Prison Montage', 'Michael Kills', 'Michael Kills Again', 'The Shape Returns', 'The Bogeyman', 'The Shape Kills', 'Laurie Sees the Shape', 'Wrought Iron Fence', 'The Shape Hunts Allyson', 'Allyson Discovered', 'Say Something', ""Ray's Goodbye"", 'The Shape Is Monumental', 'The Shape and Laurie Fight', 'The Grind', 'Trap the Shape', 'The Shape Burns', 'Halloween Triumphant']","['#7a7a7a', '#a5aead', '#788b89', '#bfc8c7']",3
0,Beak Sounds,Toucans Steel Drum Band,2004,,,,,[],"['#a8c887', '#416f27', '#a39383', '#992800']",
0,Tha Carter V,Lil Wayne,28 September 2018,3.06,"Southern Hip Hop, Trap, Pop Rap
Contemporary R&B, Hardcore Hip Hop, Chipmunk Soul","male vocals,  introspective,  boastful,  rhythmic,  triumphant,  sentimental,  hedonistic,  energetic,  sexual,  drugs,  urban,  melancholic,  longing,  uplifting,  playful,  sampling,  vulgar,  humorous,  eclectic",English,"['I Love You Dwayne', ""Don't Cry"", 'Dedicate', 'Uproar', 'Let It Fly', ""Can't Be Broken"", 'Dark Side of the Moon', 'Mona Lisa', 'What About Me', 'Open Letter', 'Famous', 'Problems', 'Dope Niggaz', 'Hittas', 'Took His Time', 'Open Safe', 'Start This Shit Off Right', 'Demon', 'Mess', 'Dope New Gospel', 'Perfect Strangers', 'Used 2', 'Let It All Work Out']","['#7b7b7a', '#7a7a7a', '#960404', '#bfb4b3', '#843a31', '#ca9a9a', '#f7bab7', '#09447c']",4538
0,Dove,Belly,4 May 2018,,"Alternative Rock, Indie Rock
Dream Pop","female vocals,  melodic",,"['Stars Align', 'Shiny One', 'Girl', 'Faceless', 'Suffer the Fools', 'Mine', 'Human Child', 'Army of Clay', 'Artifact', 'Heartstrings', 'Digital Bonus Tracks:', 'Quicksand [bonus track]', 'StarryEyed [bonus track]']","['#a6c8f5', '#a999c4', '#89a1f7', '#5296e9', '#ccbfcc', '#af84de', '#c0afab', '#7693ef', '#9785f1', '#288df5']",
0,All That Must Be,George FitzGerald,9 March 2018,3.09,Deep House,,English,"['Two Moons Under', 'Frieda', 'Burns', 'Roll Back', 'Siren Calls', 'Nobody but You', 'Outgrown', 'Half-Light (Night Version)', 'The Echo Forgets', 'Passing Trains']","['#8b8e93', '#fad23c', '#fbd33d', '#f9d13b', '#fcd43e', '#c4c58c', '#f5d03a', '#f6d13b', '#f8d03a', '#f7d23b']",172
0,This is Eggland,The Lovely Eggs,23 February 2018,3.07,"Indie Rock, Noise Pop
Punk Rock, Garage Rock","female vocals,  noisy",English,"['Hello I Am Your Sun', 'Wiggy Giggy', 'Dickhead', ""I Shouldn't Have Said That"", 'Return of Witchcraft', ""I'm With You"", 'Repeat It', 'Witchcraft', 'Big Sea', 'Let Me Observe', 'Would You Fuck!']","['#493455', '#8c6836', '#d0600c', '#547a53', '#958298', '#8ea8a9', '#ccba9e', '#a6571f', '#5e8da1', '#957a7a']",90
0,Pissing Stars,Efrim Manuel Menuck,2 February 2018,3.14,"Drone
Noise, Experimental Rock, Drone, Electronic","dark,  atmospheric,  noisy,  male vocals,  psychedelic,  melancholic,  apocalyptic,  death,  avant-garde,  alienation,  anarchism,  pessimistic,  surreal,  depressive,  anxious,  cryptic",English,"['Black Flags ov Thee Holy Sonne', 'The State and Its Love and Genocide', 'The Lion-Daggers of Calais', 'Kills v. Lies', 'Hart_Kashoggi', 'A Lamb in the Land of Payday Loans', 'LxOxVx / Shelter in Place', 'The Beauty of Children and the War Against the Poor', 'Pissing Stars']","['#7a7a7a', '#cccccc']",746
0,One for the Ghost,Peter Astor,16 February 2018,3.0,Singer-Songwriter,male vocals,English,"['Walker', 'Water Tower', 'One for the Ghost', 'Golden Boy', 'Injury Time', 'Magician and Assistant', 'Only Child', 'Tango Uniform', 'You Better Dream', 'Dear Fred']","['#a0a29e', '#a0a29f', '#902c44', '#c1c2bd']",34
0,Always Ascending,Franz Ferdinand,25 October 2017,3.2,"Dance-Punk
Synthpop, Nu-Disco, Alternative Dance, New Rave","uplifting,  male vocals,  rhythmic,  energetic,  quirky,  futuristic,  playful,  atmospheric,  cryptic,  nocturnal,  anthemic,  melodic,  conscious",English,['Always Ascending'],"['#848587', '#6a3611', '#938fa8', '#404795']",206
0,V.,Wooden Shjips,25 May 2018,3.24,"Psychedelic Rock, Neo-Psychedelia, Space Rock Revival
Space Rock, Jam Band","male vocals,  hypnotic,  psychedelic,  repetitive,  calm,  warm,  lush,  ethereal,  melodic,  space,  love",,"['Eclipse', 'In the Fall', 'Red Line', 'Already Gone', 'Staring at the Sun', 'Golden Flower', 'Ride On']","['#1c6132', '#4b7738', '#115530', '#918c90', '#2ca8c2', '#e65b70', '#29b2c4', '#8f473b', '#ed2331', '#858b7f']",12
0,Dawson-Davies: Hen Ogledd,Dawson-Davies: Hen Ogledd,2013,2.99,"Free Improvisation, Noise",,,"['Four White Heifers With Sprawling Hooves', 'On the Up-Platform at Morpeth Station', 'From Above the Moon to Below the Fishes', 'Wheat Stands in Excrement Trembling (Gondola no Uta)', 'Chickpea to Cook']","['#7a7a7a', '#cccccc']",30
